uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1002450,70,Jing Yuan,80,Lightning,Before Dawn,80,2,10,10,10,3122.993,2904.907,1104.773,140.132,70.136,201.792,38.88,0.0,0.0,8.208,4.32,11.664,16.1,0.0,28.08,0.0,53.136,34.992,8.208,4.32,11.664,CRIT DMG,SPD,Lightning DMG Boost,ATK,The Ashblazing Grand Duke,The Wondrous BananAmusement Park
1002450,70,Hysilens,80,Physical,Those Many Springs,80,1,10,10,10,3154.976,3832.978,1126.494,137.6,19.256,50.0,38.88,0.0,0.0,12.096,124.864,16.848,21.6,11.664,15.984,0.0,14.256,0.0,12.096,54.864,16.848,ATK,ATK,Physical DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1002451,70,Fugue,80,Fire,Long Road Leads Home,80,6,10,10,10,3556.394,1973.424,1884.652,148.532,14.396,55.832,0.0,0.0,19.439,12.528,50.112,173.672,7.5,15.984,4.32,50.22,9.396,5.832,12.528,6.912,57.672,Effect Hit Rate,SPD,ATK,Energy Regeneration Rate,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1002451,70,Ruan Mei,80,Ice,Past Self in Mirror,80,6,10,10,10,4166.385,2351.763,1341.107,150.432,5.0,56.48,0.0,0.0,24.439,34.128,3.888,200.78,16.4,11.232,23.328,9.72,0.0,6.48,34.128,3.888,87.48,HP,SPD,ATK,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
1002451,70,Jiaoqiu,80,Fire,Those Many Springs,80,4,6,8,8,4290.854,1847.609,1758.552,142.512,5.0,50.0,14.4,0.0,24.439,26.784,173.104,0.0,8.6,47.088,8.208,4.32,0.0,0.0,26.784,41.904,0.0,Effect Hit Rate,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Prisoner in Deep Confinement",Sprightly Vonwacq
1002451,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80,6,10,10,10,3301.552,3071.882,959.891,150.732,13.748,75.272,56.88,0.0,0.0,16.416,102.992,0.0,18.7,28.08,27.216,14.04,8.748,25.272,16.416,34.992,0.0,ATK,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
1002451,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,6,10,10,10,2910.602,2474.31,1368.8,168.772,11.48,56.48,0.0,0.0,0.0,56.88,0.0,257.156,28.5,7.344,15.552,4.86,6.48,6.48,38.88,0.0,79.056,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1002451,70,Trailblazer,80,Ice,Fly Into a Pink Tomorrow,80,7,10,12,10,3303.957,2795.906,1394.963,125.4,10.832,187.764,0.0,0.0,24.439,14.688,19.008,0.0,22.4,15.552,27.216,24.84,5.832,11.664,14.688,19.008,0.0,CRIT DMG,ATK,ATK,Energy Regeneration Rate,Hero of Triumphant Song,"Lushaka, the Sunken Seas"
1002452,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3259.172,2440.662,1292.88,145.832,60.092,223.828,38.88,0.0,0.0,0.0,15.984,0.0,9.8,0.0,14.688,14.04,43.092,55.728,0.0,15.984,0.0,CRIT DMG,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1002452,70,Dan Heng â€¢ Permansor Terrae,80,Physical,Though Worlds Apart,80,6,10,10,10,3057.485,4464.63,1596.357,173.452,5.0,62.96,0.0,0.0,5.0,10.8,27.216,17.496,40.6,11.664,20.304,0.0,0.0,12.96,10.8,27.216,17.496,ATK,SPD,ATK,ATK,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002452,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,2939.181,2718.3,1204.468,131.532,78.036,148.496,61.28,0.0,0.0,15.552,8.64,6.48,9.5,0.0,24.624,10.8,45.036,33.696,15.552,8.64,6.48,CRIT DMG,SPD,Wind DMG Boost,ATK,Scholar Lost in Erudition,Rutilant Arena
1002452,70,The Herta,80,Ice,Today Is Another Peaceful Day,80,6,10,10,10,2933.744,3148.809,815.85,106.3,69.376,165.992,61.28,0.0,0.0,18.576,15.12,20.736,2.3,10.8,11.664,0.0,23.976,115.992,18.576,15.12,20.736,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1002452,70,Cerydra,80,Wind,The Forever Victual,80,6,10,10,10,3828.934,3273.288,1009.696,146.072,25.412,83.048,22.4,0.0,24.439,0.0,14.256,16.2,16.1,23.328,16.848,23.76,20.412,33.048,0.0,14.256,16.2,ATK,SPD,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002452,70,Hysilens,80,Physical,Eyes of the Prey,80,6,10,10,10,3139.75,2670.18,933.254,158.032,16.664,62.312,38.88,0.0,0.0,4.32,150.224,0.0,17.0,8.208,23.328,9.72,11.664,12.312,4.32,57.024,0.0,Effect Hit Rate,SPD,Physical DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1002452,70,Acheron,80,Lightning,Along the Passing Shore,80,6,10,10,10,2889.432,4449.143,932.983,117.1,63.756,179.336,8.0,0.0,0.0,19.008,3.888,0.0,16.1,0.0,31.536,0.0,22.356,69.336,19.008,3.888,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1002452,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80,6,10,10,10,3316.323,3053.529,959.437,117.8,76.048,186.08,71.28,0.0,0.0,4.32,0.0,12.312,15.8,0.0,14.688,10.26,33.048,71.28,4.32,0.0,12.312,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
1002453,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,1,10,10,10,9158.335,1537.154,941.271,87.4,60.96,203.268,24.4,0.0,0.0,31.536,0.0,17.496,0.0,19.872,0.0,4.32,37.26,75.168,31.536,0.0,17.496,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002453,70,Cyrene,80,Ice,Memory's Curtain Never Falls,80,6,10,10,10,6020.134,1427.412,1203.212,177.052,44.004,214.956,0.0,0.0,0.0,4.32,3.888,18.144,29.9,15.552,8.208,19.44,23.004,62.856,4.32,3.888,18.144,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1002453,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,2,10,10,10,5325.422,1360.316,1254.302,213.632,5.0,85.64,0.0,34.561,19.439,25.344,7.344,11.016,31.6,38.88,11.664,4.86,0.0,35.64,7.344,7.344,11.016,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1002453,70,Trailblazer,80,Ice,Fly Into a Pink Tomorrow,80,2,5,9,12,3055.028,1712.963,1120.673,159.392,13.424,245.436,38.88,0.0,24.439,19.008,19.872,0.0,19.0,7.776,7.776,0.0,8.424,69.336,19.008,19.872,0.0,CRIT DMG,SPD,Ice DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal","Lushaka, the Sunken Seas"
1002453,70,Evernight,80,Ice,To Evernight's Stars,80,1,10,10,10,7689.171,1462.378,1163.696,135.532,64.748,202.62,0.0,0.0,0.0,0.0,7.776,23.328,11.5,31.536,3.456,9.72,33.048,74.52,0.0,7.776,23.328,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1002453,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,1,10,10,10,5231.531,1402.379,1141.485,92.32,68.84,199.404,10.0,0.0,19.439,15.984,11.232,23.976,4.0,14.256,4.32,0.0,51.84,47.304,15.984,11.232,23.976,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002454,70,Cerydra,80,Wind,Dance! Dance! Dance!,80,2,10,10,10,3285.628,2890.187,1081.511,150.372,19.256,66.848,22.4,0.0,24.439,27.216,0.0,31.104,20.4,0.0,30.672,15.66,14.256,16.848,27.216,0.0,31.104,ATK,SPD,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002454,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3136.394,3464.006,1497.349,119.9,77.588,219.94,0.0,0.0,0.0,6.912,0.0,11.016,8.9,0.0,12.528,29.16,60.588,51.84,6.912,0.0,11.016,CRIT DMG,ATK,ATK,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1002454,70,Dan Heng â€¢ Permansor Terrae,80,Physical,Something Irreplaceable,80,1,10,10,10,3388.447,3161.525,1670.993,144.032,7.916,50.0,0.0,0.0,24.439,7.776,19.872,44.064,17.0,12.096,20.304,34.56,2.916,0.0,7.776,19.872,44.064,ATK,SPD,ATK,Energy Regeneration Rate,Self-Enshrouded Recluse,"Lushaka, the Sunken Seas"
1002454,70,Blade,80,Wind,,,6,10,8,8,3550.599,990.821,747.139,132.932,42.596,183.488,38.88,0.0,0.0,10.0,0.0,5.832,10.9,14.256,6.912,19.98,25.596,68.688,0.0,0.0,5.832,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Bone Collection's Serene Demesne
1002454,70,Cipher,80,Quantum,Lies Dance on the Breeze,80,1,9,8,10,2780.071,2240.769,1177.938,175.612,45.936,159.512,46.88,0.0,5.0,8.64,10.0,22.032,11.5,0.0,6.912,4.86,36.936,44.712,8.64,0.0,22.032,CRIT DMG,SPD,Quantum DMG Boost,ATK,Pioneer Diver of Dead Waters,"Lushaka, the Sunken Seas"
1002454,70,Sunday,80,Imaginary,Past and Future,70,1,10,10,10,4071.018,1440.573,1137.703,138.592,5.0,217.548,0.0,0.0,24.439,31.216,7.776,38.232,11.8,12.528,4.32,14.58,0.0,65.448,27.216,7.776,38.232,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002454,70,Jingliu,80,Ice,The Unreachable Side,80,2,10,10,10,5126.074,1671.216,975.592,130.032,83.164,141.084,38.88,0.0,0.0,15.984,12.528,5.832,0.0,11.664,0.0,9.72,19.764,53.784,15.984,12.528,5.832,CRIT Rate,SPD,Ice DMG Boost,HP,Flex,Rutilant Arena
1002454,70,Aventurine,80,Imaginary,Day One of My New Life,70,2,10,8,9,2873.365,1391.089,3913.171,140.532,33.412,104.432,8.0,0.0,0.0,13.456,7.344,11.016,9.5,3.456,23.328,30.24,20.412,54.432,3.456,7.344,11.016,DEF,SPD,DEF,DEF,Knight of Purity Palace,Inert Salsotto
1002455,70,Bailu,80,Lightning,Time Waits for No One,80,2,10,10,10,8451.305,1790.822,1241.925,142.592,5.0,50.0,0.0,46.561,0.0,30.304,18.576,25.272,7.8,47.52,23.328,0.0,0.0,0.0,20.304,18.576,25.272,Outgoing Healing Boost,SPD,HP,HP,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Fleet of the Ageless
1002455,70,Robin,80,Physical,But the Battle Isn't Over,80,4,10,10,10,3937.531,3751.144,1192.629,116.2,10.184,67.496,0.0,0.0,34.439,15.552,76.464,0.0,9.2,4.32,50.544,19.98,5.184,17.496,15.552,33.264,0.0,Effect Hit Rate,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
1002455,70,Sunday,80,Imaginary,A Grounded Ascent,80,4,10,10,10,3622.919,1891.543,2040.353,135.992,13.1,189.684,0.0,0.0,24.439,33.552,19.008,18.144,9.2,16.848,36.288,15.12,8.1,37.584,15.552,19.008,18.144,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002455,70,Jing Yuan,80,Lightning,Before Dawn,80,2,10,10,10,2962.11,3493.803,1308.98,106.2,62.584,215.6,38.88,0.0,0.0,3.456,0.0,18.144,7.2,0.0,29.376,13.5,37.584,64.8,3.456,0.0,18.144,CRIT DMG,ATK,Lightning DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1002455,70,Yanqing,80,Ice,Sleep Like the Dead,80,4,10,10,10,3012.212,3100.531,1007.743,132.9,70.348,192.104,63.28,0.0,0.0,3.456,3.456,21.384,23.9,3.888,3.456,15.12,57.348,47.304,3.456,3.456,21.384,CRIT DMG,ATK,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
1002455,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,6,10,10,10,2924.213,2460.885,1729.061,162.172,14.72,67.496,0.0,0.0,0.0,26.208,16.848,223.46,21.9,12.096,22.464,28.08,9.72,17.496,8.208,16.848,45.36,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1002455,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3992.545,3127.758,1384.602,115.0,60.74,180.412,38.88,0.0,0.0,11.664,3.888,0.0,4.0,32.832,25.92,24.3,11.34,77.112,11.664,3.888,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1002455,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,5,10,10,10,9577.034,1576.391,882.0,92.0,59.664,185.124,24.4,0.0,0.0,0.0,11.664,23.976,4.6,31.536,7.344,0.0,35.964,57.024,0.0,11.664,23.976,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002456,70,Evernight,80,Ice,To Evernight's Stars,80,6,10,10,10,8715.563,1463.416,1167.939,103.6,66.368,206.508,0.0,0.0,0.0,0.0,10.8,17.496,4.6,31.536,0.0,4.86,34.668,78.408,0.0,10.8,17.496,CRIT DMG,HP,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1002456,70,Tribbie,80,Quantum,If Time Were a Flower,80,6,10,10,10,7108.116,1645.078,1124.55,90.92,63.98,234.756,10.0,0.0,0.0,16.416,0.0,12.312,2.6,19.872,8.64,0.0,46.98,46.656,16.416,0.0,12.312,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002456,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,7792.775,1683.999,939.154,87.4,68.412,215.58,63.28,0.0,0.0,3.888,15.12,0.0,0.0,15.984,15.552,4.32,44.712,87.48,3.888,15.12,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002456,70,Archer,80,Quantum,The Hell Where Ideals Burn,80,1,10,9,9,3087.935,2353.503,1086.274,105.0,72.412,160.16,71.28,0.0,0.0,0.0,19.008,5.832,0.0,7.344,0.0,0.0,44.712,45.36,0.0,19.008,5.832,CRIT DMG,ATK,Quantum DMG Boost,,"Poet of Mourning Collapse, Flex",
1002456,70,Acheron,80,Lightning,Along the Passing Shore,80,6,10,10,10,3210.928,4003.181,833.49,107.9,53.388,271.352,8.0,0.0,0.0,6.912,15.984,0.0,6.9,11.232,0.0,0.0,44.388,96.552,6.912,15.984,0.0,CRIT DMG,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1002456,70,Saber,80,Wind,A Thankless Coronation,80,6,10,10,10,3380.845,2332.989,1322.507,118.2,48.328,218.84,61.28,0.0,0.0,4.32,7.344,0.0,17.2,10.368,12.096,10.26,23.328,68.04,4.32,7.344,0.0,CRIT DMG,,Wind DMG Boost,ATK,"Scholar Lost in Erudition, Flex",Firmament Frontline: Glamoth
1002456,70,Dan Heng â€¢ Permansor Terrae,80,Physical,"Journey, Forever Peaceful",80,4,10,10,9,3089.275,2737.726,1468.53,155.232,23.468,66.2,0.0,0.0,24.439,7.776,7.344,40.824,28.2,7.344,24.192,0.0,18.468,16.2,7.776,7.344,40.824,ATK,SPD,ATK,Energy Regeneration Rate,Self-Enshrouded Recluse,"Lushaka, the Sunken Seas"
1002456,70,Sunday,80,Imaginary,A Grounded Ascent,80,1,10,10,10,3657.549,1688.459,2065.756,142.292,10.508,224.676,0.0,0.0,19.439,40.096,0.0,5.832,15.5,15.12,14.688,15.12,5.508,72.576,12.096,0.0,5.832,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,Broken Keel
1002457,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80,6,10,10,10,3851.982,3264.01,794.595,127.032,65.032,195.8,32.4,0.0,0.0,4.32,7.776,11.664,0.0,26.784,23.328,0.0,22.032,81.0,4.32,7.776,11.664,CRIT DMG,SPD,ATK,ATK,Wastelander of Banditry Desert,Rutilant Arena
1002457,70,Acheron,80,Lightning,Along the Passing Shore,80,1,10,10,10,2974.339,4149.808,1037.858,103.3,62.136,257.096,8.0,0.0,0.0,3.456,3.888,0.0,2.3,3.888,7.344,19.44,53.136,82.296,3.456,3.888,0.0,CRIT DMG,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1002457,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3136.394,2860.464,1567.277,111.0,72.08,234.196,38.88,0.0,0.0,0.0,15.984,0.0,0.0,0.0,8.208,31.86,55.08,66.096,0.0,15.984,0.0,CRIT DMG,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1002457,70,Bronya,80,Wind,But the Battle Isn't Over,80,2,10,10,10,4151.129,1840.668,1324.96,132.572,5.0,204.248,22.4,0.0,34.439,47.584,35.424,6.48,2.6,0.0,27.216,32.94,0.0,65.448,37.584,35.424,6.48,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002457,70,Tingyun,80,Lightning,Dance! Dance! Dance!,80,3,12,12,9,3055.664,2659.521,1049.562,164.752,16.016,101.192,8.0,0.0,24.439,15.984,19.44,0.0,21.0,15.552,23.76,9.72,11.016,51.192,15.984,19.44,0.0,ATK,SPD,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,Sprightly Vonwacq
1002457,70,Ruan Mei,80,Ice,Memories of the Past,80,1,10,10,10,4174.202,1633.757,1814.453,166.032,5.0,50.0,0.0,0.0,19.439,0.0,11.232,148.564,32.0,19.008,11.232,21.06,0.0,0.0,0.0,11.232,60.264,DEF,SPD,HP,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",
1002457,70,Sushang,80,Physical,Swordplay,80,4,10,11,10,3102.866,2355.731,986.774,150.732,61.376,78.512,0.0,0.0,0.0,0.0,15.552,152.328,18.7,4.32,12.096,14.04,23.976,28.512,0.0,15.552,39.528,CRIT Rate,SPD,ATK,Break Effect,"Thief of Shooting Meteor, Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
1002457,70,Robin,80,Physical,Poised to Bloom,80,1,10,10,10,3972.821,4060.432,1200.582,129.1,5.0,50.0,0.0,0.0,24.439,19.008,3.888,11.664,22.1,26.784,29.808,24.84,0.0,0.0,19.008,3.888,11.664,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement","Lushaka, the Sunken Seas"
1002458,70,Castorice,80,Quantum,"Sweat Now, Cry Less",80,6,10,10,10,7816.141,1691.074,854.536,94.9,58.816,202.62,24.4,0.0,0.0,12.528,0.0,5.184,7.5,22.896,19.44,19.44,19.116,74.52,12.528,0.0,5.184,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002458,70,The Herta,80,Ice,Today Is Another Peaceful Day,80,6,10,10,10,3291.301,3299.901,930.395,104.0,81.364,121.928,61.28,0.0,0.0,12.096,3.456,6.48,0.0,22.896,25.92,14.04,35.964,71.928,12.096,3.456,6.48,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1002458,70,Mydei,80,Imaginary,Flames Afar,80,6,10,10,10,8214.837,1315.241,610.059,136.832,13.0,150.156,0.0,0.0,0.0,20.304,19.008,17.496,11.8,23.328,0.0,4.86,0.0,62.856,20.304,19.008,17.496,HP,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1002458,70,Kafka,80,Lightning,Before the Tutorial Mission Starts,80,6,10,10,10,3439.078,2571.803,1018.507,152.332,23.792,62.312,0.0,0.0,24.439,3.456,108.112,22.68,27.3,15.12,14.256,24.84,18.792,12.312,3.456,6.912,22.68,Effect Hit Rate,SPD,ATK,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1002458,70,Topaz & Numby,80,Fire,Final Victor,80,6,10,10,10,3160.465,2544.498,895.439,135.032,60.964,151.736,61.28,0.0,0.0,14.688,11.664,23.976,0.0,20.304,31.536,15.66,35.964,36.936,14.688,11.664,23.976,CRIT DMG,SPD,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1002458,70,Aglaea,80,Lightning,Geniuses' Greetings,80,6,8,10,10,3014.327,2678.516,1257.57,102.0,65.924,159.312,61.28,0.0,19.439,8.64,4.32,0.0,0.0,0.0,12.096,23.22,16.524,93.312,8.64,4.32,0.0,CRIT Rate,ATK,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1002458,70,Acheron,80,Lightning,Good Night and Sleep Well,80,6,10,10,10,2945.177,3822.142,986.999,101.0,80.928,150.464,8.0,0.0,0.0,7.344,6.912,22.032,0.0,7.776,22.464,15.66,39.528,76.464,7.344,6.912,22.032,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1002458,70,Yunli,80,Physical,The Unreachable Side,80,5,10,10,10,5428.702,3621.138,825.792,94.0,79.764,136.184,38.88,0.0,0.0,4.32,3.456,17.496,0.0,36.288,29.376,4.32,11.664,86.184,4.32,3.456,17.496,CRIT Rate,ATK,Physical DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1002459,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,5,10,10,10,2906.369,2670.08,1362.516,156.372,7.916,62.312,0.0,0.0,0.0,29.664,7.776,244.844,16.1,7.344,31.104,0.0,2.916,12.312,11.664,7.776,66.744,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1002459,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,4,10,10,10,9697.138,1487.798,991.017,92.6,65.172,203.916,24.4,0.0,0.0,3.456,0.0,0.0,5.2,27.648,7.776,5.4,41.472,75.816,3.456,0.0,0.0,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002459,70,Evernight,80,Ice,To Evernight's Stars,80,6,10,10,10,7247.284,1425.312,1527.733,106.2,66.692,201.972,38.88,0.0,0.0,0.0,3.456,29.808,7.2,14.256,0.0,42.12,34.992,73.872,0.0,3.456,29.808,CRIT DMG,HP,Ice DMG Boost,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1002459,70,Sunday,80,Imaginary,Earthly Escapade,80,2,10,10,10,4819.788,1850.34,1364.362,133.692,13.748,217.796,0.0,0.0,24.439,29.232,14.256,5.832,6.9,19.872,21.168,10.8,8.748,33.696,11.232,14.256,5.832,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1002459,70,Archer,80,Quantum,The Hell Where Ideals Burn,80,6,10,10,10,3127.899,3383.519,1217.46,109.9,98.556,156.92,32.4,0.0,0.0,0.0,29.808,5.832,4.9,11.232,4.32,18.36,62.856,42.12,0.0,29.808,5.832,CRIT DMG,ATK,ATK,ATK,Genius of Brilliant Stars,Rutilant Arena
1002459,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,6,10,10,10,5271.898,1422.834,1343.934,90.62,64.628,209.772,10.0,0.0,19.439,0.0,14.688,5.832,2.3,19.872,12.96,9.72,47.628,57.672,0.0,14.688,5.832,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002459,70,Saber,80,Wind,A Thankless Coronation,80,6,10,10,10,3319.088,2882.162,1267.077,135.232,56.752,240.024,22.4,0.0,0.0,3.888,19.008,0.0,9.2,3.888,22.464,5.4,31.752,73.224,3.888,19.008,0.0,CRIT DMG,SPD,ATK,ATK,Wavestrider Captain,Inert Salsotto
1002459,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,4,10,10,10,5048.785,1253.147,1533.307,211.632,5.0,80.456,0.0,34.561,19.439,30.096,4.32,17.496,29.6,31.104,0.0,20.52,0.0,30.456,12.096,4.32,17.496,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1002460,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,3,10,10,10,8785.264,1446.853,1194.23,87.4,68.088,192.9,24.4,0.0,0.0,4.32,11.664,27.864,0.0,0.0,3.888,29.16,44.388,64.8,4.32,11.664,27.864,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002460,70,Tribbie,80,Quantum,If Time Were a Flower,80,6,10,10,10,5952.755,1777.828,1437.588,88.32,46.808,252.9,10.0,0.0,19.439,4.32,14.256,0.0,0.0,14.688,28.08,21.06,29.808,64.8,4.32,14.256,0.0,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1002460,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,6,10,10,10,4756.795,1314.245,1528.723,205.532,10.508,91.472,0.0,34.561,19.439,18.0,23.76,16.848,23.5,26.784,11.232,22.68,5.508,41.472,0.0,23.76,16.848,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1002460,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,2985.752,3188.617,1326.39,137.032,83.644,109.616,22.4,0.0,0.0,13.824,4.32,5.184,15.0,0.0,19.872,18.9,26.244,59.616,13.824,4.32,5.184,CRIT Rate,SPD,ATK,ATK,Genius of Brilliant Stars,Rutilant Arena
1002460,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3186.666,3392.309,1078.414,140.232,76.516,145.904,22.4,0.0,0.0,8.64,0.0,33.048,11.2,8.208,11.664,9.72,51.516,31.104,8.64,0.0,33.048,CRIT DMG,SPD,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1002460,70,Aglaea,80,Lightning,Time Woven Into Gold,80,6,4,10,10,3086.297,2557.52,1135.136,167.832,75.644,118.488,61.28,0.0,0.0,7.776,23.328,0.0,26.8,0.0,3.456,9.72,26.244,52.488,7.776,23.328,0.0,CRIT Rate,SPD,Lightning DMG Boost,ATK,Hero of Triumphant Song,The Wondrous BananAmusement Park
